Marka,Model,Godiste,Kilometraza,Karoserija,Gorivo,Kubikaza,Snaga motora,Cena,EKM,Pogon,Menjac,Klima,Boja,Materijal enterijera,prosek_god_km,Starost,Km_cat
Seat,Ibiza,2005,161000,Hecbek,Benzin,1.4,75,2099.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,10062.5,16,160000-170000
Seat,Ibiza,2002,162000,Hecbek,Benzin,1.4,60,1850.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,8526.315789473685,19,160000-170000
Seat,Ibiza,2009,146000,Hecbek,Dizel,1.4,80,3890.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Druga,Stof,12166.666666666666,12,140000-150000
Seat,Ibiza,2009,222000,Hecbek,Benzin + Gas (TNG),1.4,75,4350.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Stof,18500.0,12,220000-230000
Seat,Ibiza,2003,230000,Hecbek,Dizel,1.4,75,1800.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,12777.777777777777,18,230000-240000
Seat,Ibiza,2005,158000,Hecbek,Benzin,1.4,100,2250.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,9875.0,16,150000-160000
Seat,Ibiza,2005,219807,Hecbek,Dizel,1.4,75,2450.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,13737.9375,16,210000-220000
Seat,Ibiza,2009,180455,Hecbek,Dizel,1.4,80,3650.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crvena,Stof,15037.916666666666,12,180000-190000
Seat,Ibiza,2009,195000,Hecbek,Dizel,1.4,80,4000.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Stof,16250.0,12,190000-200000
Seat,Ibiza,2003,188755,Hecbek,Dizel,1.4,75,1850.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Plava,Stof,10486.388888888889,18,180000-190000
Seat,Ibiza,2010,185210,Hecbek,Dizel,1.4,80,3799.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,16837.272727272728,11,180000-190000
Seat,Ibiza,2004,186596,Hecbek,Benzin,1.4,75,2299.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,10976.235294117647,17,180000-190000
Seat,Ibiza,2004,163000,Hecbek,Benzin,1.4,75,1880.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,9588.235294117647,17,160000-170000
Seat,Ibiza,2007,185000,Hecbek,Dizel,1.4,80,3000.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,13214.285714285714,14,180000-190000
Seat,Ibiza,2003,160000,Hecbek,Benzin,1.4,75,1600.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,8888.888888888889,18,160000-170000
Seat,Ibiza,2003,220000,Hecbek,Dizel,1.4,75,1600.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,12222.222222222223,18,220000-230000
Seat,Ibiza,2008,162000,Hecbek,Benzin,1.4,75,2699.0,Euro 5 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Stof,12461.538461538461,13,160000-170000
Seat,Ibiza,2006,155847,Hecbek,Dizel,1.4,75,2490.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,10389.8,15,150000-160000
Seat,Ibiza,2010,169845,Hecbek,Dizel,1.4,80,3450.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,15440.454545454546,11,160000-170000
Seat,Ibiza,2004,174000,Hecbek,Dizel,1.4,75,1850.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,10235.29411764706,17,170000-180000
Seat,Ibiza,2008,177000,Hecbek,Benzin,1.4,85,3400.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crvena,Stof,13615.384615384615,13,170000-180000
Seat,Ibiza,2010,166977,Hecbek,Dizel,1.4,80,3750.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Bela,Stof,15179.727272727272,11,160000-170000
Seat,Ibiza,2005,195000,Hecbek,Benzin,1.4,75,2000.0,Euro 5 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,12187.5,16,190000-200000
Seat,Ibiza,2008,275000,Hecbek,Dizel,1.4,80,3550.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Bela,Stof,21153.846153846152,13,270000-280000
Seat,Ibiza,2004,197400,Hecbek,Benzin,1.4,75,2200.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Plava,Stof,11611.764705882353,17,190000-200000
Seat,Ibiza,2008,160000,Hecbek,Benzin,1.4,85,3499.0,Euro 5 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,12307.692307692309,13,160000-170000
Seat,Ibiza,2006,230000,Hecbek,Benzin,1.4,75,2500.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,15333.333333333334,15,230000-240000
Seat,Ibiza,2007,190000,Hecbek,Dizel,1.4,70,2900.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,13571.42857142857,14,190000-200000
Seat,Ibiza,2008,110101,Hecbek,Benzin,1.4,85,3999.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Bela,Stof,8469.307692307691,13,110000-120000
Seat,Ibiza,2006,186000,Hecbek,Benzin,1.4,100,3000.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,12400.0,15,180000-190000
Seat,Ibiza,2001,167000,Hecbek,Benzin,1.4,60,1650.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Druga,Stof,8350.0,20,160000-170000
Seat,Ibiza,2004,181929,Karavan,Dizel,1.4,75,1999.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,10701.70588235294,17,180000-190000
Seat,Ibiza,2003,215000,Hecbek,Benzin + Gas (TNG),1.4,75,1600.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,11944.444444444445,18,210000-220000
Seat,Ibiza,2005,210000,Hecbek,Benzin,1.4,75,2100.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,13125.0,16,210000-220000
Seat,Ibiza,2001,268000,Hecbek,Benzin,1.4,60,1550.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crvena,Stof,13400.0,20,260000-270000
Seat,Ibiza,2009,165141,Hecbek,Benzin,1.4,85,3850.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,13761.75,12,160000-170000
Seat,Ibiza,2004,191803,Hecbek,Benzin,1.4,100,1790.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,11282.529411764706,17,190000-200000
Seat,Ibiza,2005,222000,Hecbek,Benzin,1.4,75,2100.0,Euro 4 ,Prednji ,Automatski / poluautomatski ,Manuelna klima ,Crna,Stof,13875.0,16,220000-230000
Seat,Ibiza,2009,142300,Hecbek,Dizel,1.4,80,3900.0,Euro 5 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Druga,Stof,11858.333333333334,12,140000-150000
Seat,Ibiza,2009,206800,Hecbek,Benzin,1.4,85,3999.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Stof,17233.333333333332,12,200000-210000
Seat,Ibiza,2006,254000,Hecbek,Dizel,1.4,70,2350.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Bela,Stof,16933.333333333332,15,250000-260000
Seat,Ibiza,2005,192778,Hecbek,Benzin,1.4,75,1899.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Stof,12048.625,16,190000-200000
Seat,Ibiza,2005,270000,Hecbek,Dizel,1.4,70,2300.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,16875.0,16,270000-280000
Seat,Ibiza,2003,211212,Hecbek,Benzin,1.4,60,1600.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Plava,Stof,11734.0,18,210000-220000
Seat,Ibiza,2003,217000,Hecbek,Benzin,1.4,75,1690.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,12055.555555555555,18,210000-220000
Seat,Ibiza,2001,250000,Hecbek,Benzin,1.4,60,1490.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,12500.0,20,250000-260000
Seat,Ibiza,2003,250000,Hecbek,Dizel,1.4,75,1599.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Crna,Stof,13888.888888888889,18,250000-260000
Seat,Ibiza,2002,178900,Hecbek,Benzin,1.4,75,1599.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Plava,Stof,9415.78947368421,19,170000-180000
Seat,Ibiza,2004,226000,Hecbek,Benzin,1.4,75,2000.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Plava,Stof,13294.117647058823,17,220000-230000
Seat,Ibiza,2005,195000,Hecbek,Benzin,1.4,100,2500.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,12187.5,16,190000-200000
Seat,Ibiza,2002,247004,Hecbek,Benzin,1.4,75,1750.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,13000.21052631579,19,240000-250000
Seat,Ibiza,2007,260000,Hecbek,Dizel,1.4,80,2700.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,18571.428571428572,14,260000-270000
Seat,Ibiza,2006,240000,Hecbek,Benzin,1.4,75,2650.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Plava,Stof,16000.0,15,240000-250000
Seat,Ibiza,2009,188000,Hecbek,Benzin + Gas (TNG),1.4,85,3600.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Stof,15666.666666666666,12,180000-190000
Seat,Ibiza,2003,224000,Hecbek,Benzin,1.4,100,1800.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,12444.444444444445,18,220000-230000
Seat,Ibiza,2009,198976,Hecbek,Dizel,1.4,80,3950.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,16581.333333333332,12,190000-200000
Seat,Ibiza,2009,146000,Hecbek,Dizel,1.4,80,3890.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Druga,Stof,12166.666666666666,12,140000-150000
Seat,Ibiza,2009,222000,Hecbek,Benzin + Gas (TNG),1.4,75,4350.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Stof,18500.0,12,220000-230000
Seat,Ibiza,2003,230000,Hecbek,Dizel,1.4,75,1800.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,12777.777777777777,18,230000-240000
Seat,Ibiza,2010,180342,Hecbek,Benzin,1.6,105,3950.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,16394.727272727272,11,180000-190000
Seat,Ibiza,2007,199500,Hecbek,Benzin,1.6,105,2800.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,14250.0,14,190000-200000
Seat,Ibiza,2009,168000,Karavan,Benzin,1.6,105,4200.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Plava,Stof,14000.0,12,160000-170000
Seat,Ibiza,2008,212000,Hecbek,Benzin,1.6,105,3499.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,16307.692307692309,13,210000-220000
Seat,Ibiza,2009,180141,Hecbek,Benzin,1.6,105,3800.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,15011.75,12,180000-190000
Seat,Ibiza,2008,231000,Hecbek,Benzin,1.6,105,3000.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,17769.23076923077,13,230000-240000
Seat,Ibiza,2008,183660,Hecbek,Dizel,1.9,105,3960.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Stof,14127.692307692309,13,180000-190000
Seat,Ibiza,2005,186881,Hecbek,Dizel,1.9,100,2500.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Bela,Stof,11680.0625,16,180000-190000
Seat,Ibiza,2002,275314,Karavan,Dizel,1.9,130,1800.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,14490.21052631579,19,270000-280000
Seat,Ibiza,2003,264000,Hecbek,Dizel,1.9,100,1850.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crna,Stof,14666.666666666666,18,260000-270000
Seat,Ibiza,2004,250000,Karavan,Dizel,1.9,60,1650.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Stof,14705.882352941177,17,250000-260000
Seat,Ibiza,2005,221795,Hecbek,Dizel,1.9,130,2250.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,13862.1875,16,220000-230000
Seat,Ibiza,2008,165292,Karavan,Dizel,1.9,100,2800.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Druga,Stof,12714.76923076923,13,160000-170000
Seat,Ibiza,2002,174273,Hecbek,Dizel,1.9,130,1490.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,9172.263157894737,19,170000-180000
Seat,Ibiza,2007,269000,Hecbek,Dizel,1.9,100,3000.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Siva,Stof,19214.285714285714,14,260000-270000
Seat,Ibiza,2001,250000,Hecbek,Dizel,1.9,70,1500.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Siva,Drugi,12500.0,20,250000-260000
Seat,Ibiza,2003,260000,Hecbek,Dizel,1.9,130,1700.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Prirodna koza,14444.444444444445,18,260000-270000
Seat,Ibiza,2005,167428,Hecbek,Dizel,1.9,65,1950.0,Euro 3 ,Prednji ,Manuelni 5 brzina ,Manuelna klima ,Plava,Stof,10464.25,16,160000-170000
Seat,Ibiza,2007,223163,Hecbek,Dizel,1.9,100,2900.0,Euro 4 ,Prednji ,Manuelni 5 brzina ,Automatska klima ,Crvena,Stof,15940.214285714286,14,220000-230000
Opel,Insignia,2016,166119,Limuzina,Dizel,1.6,135,10499.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,33223.8,5,160000-170000
Opel,Insignia,2016,178000,Karavan,Dizel,1.6,135,9750.0,Euro 6 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crvena,Prirodna koza,35600.0,5,170000-180000
Opel,Insignia,2016,102000,Limuzina,Dizel,1.6,135,9950.0,Euro 6 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,20400.0,5,100000-110000
Opel,Insignia,2016,182920,Limuzina,Dizel,1.6,135,9890.0,Euro 6 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,36584.0,5,180000-190000
Opel,Insignia,2016,174150,Hecbek,Dizel,1.6,120,9350.0,Euro 6 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,34830.0,5,170000-180000
Opel,Insignia,2016,203300,Limuzina,Dizel,1.6,135,9299.0,Euro 6 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Crna,Stof,40660.0,5,200000-210000
Opel,Insignia,2016,179000,Karavan,Dizel,1.6,135,8999.0,Euro 6 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Siva,Prirodna koza,35800.0,5,170000-180000
Opel,Insignia,2016,102000,Limuzina,Dizel,1.6,135,9950.0,Euro 6 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,20400.0,5,100000-110000
Opel,Insignia,2010,269000,Limuzina,Benzin,1.8,140,6750.0,Euro 6 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,24454.545454545456,11,260000-270000
Opel,Insignia,2010,192000,Limuzina,Benzin,1.8,140,6400.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,17454.545454545456,11,190000-200000
Opel,Insignia,2009,153000,Limuzina,Benzin,1.8,140,6000.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Kombinovana koza,12750.0,12,150000-160000
Opel,Insignia,2010,187000,Limuzina,Dizel,2.0,130,5790.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,17000.0,11,180000-190000
Opel,Insignia,2009,210526,Karavan,Dizel,2.0,160,5700.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Kombinovana koza,17543.833333333332,12,210000-220000
Opel,Insignia,2010,197000,Karavan,Dizel,2.0,160,5900.0,Euro 5 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Siva,Kombinovana koza,17909.090909090908,11,190000-200000
Opel,Insignia,2012,229514,Karavan,Dizel,2.0,130,6900.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Bela,Kombinovana koza,25501.555555555555,9,220000-230000
Opel,Insignia,2009,151000,Limuzina,Dizel,2.0,130,6350.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,12583.333333333334,12,150000-160000
Opel,Insignia,2012,202575,Limuzina,Dizel,2.0,130,7299.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,22508.333333333332,9,200000-210000
Opel,Insignia,2014,194000,Limuzina,Dizel,2.0,165,9450.0,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Bela,Stof,27714.285714285714,7,190000-200000
Opel,Insignia,2012,147507,Karavan,Dizel,2.0,160,6880.0,Euro 5 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Siva,Kombinovana koza,16389.666666666668,9,140000-150000
Opel,Insignia,2015,180523,Limuzina,Dizel,2.0,130,8950.0,Euro 3 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,30087.166666666668,6,180000-190000
Opel,Insignia,2014,155332,Karavan,Dizel,2.0,165,8800.0,Euro 6 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,22190.285714285714,7,150000-160000
Opel,Insignia,2009,172500,Limuzina,Dizel,2.0,160,5999.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,14375.0,12,170000-180000
Opel,Insignia,2009,240000,Limuzina,Dizel,2.0,160,5500.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,20000.0,12,240000-250000
Opel,Insignia,2011,190000,Limuzina,Dizel,2.0,160,6750.0,Euro 4 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Druga,Prirodna koza,19000.0,10,190000-200000
Opel,Insignia,2014,189000,Karavan,Dizel,2.0,165,9500.0,Euro 5 ,4x4 ,Automatski / poluautomatski ,Automatska klima ,Siva,Prirodna koza,27000.0,7,180000-190000
Opel,Insignia,2009,270225,Limuzina,Dizel,2.0,110,5800.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Bela,Stof,22518.75,12,270000-280000
Opel,Insignia,2011,215000,Karavan,Dizel,2.0,130,5800.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Bela,Stof,21500.0,10,210000-220000
Opel,Insignia,2011,210000,Limuzina,Dizel,2.0,130,6000.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,21000.0,10,210000-220000
Opel,Insignia,2009,192330,Limuzina,Dizel,2.0,130,5690.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Kombinovana koza,16027.5,12,190000-200000
Opel,Insignia,2015,153750,Limuzina,Dizel,2.0,165,10000.0,Euro 5 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Siva,Prirodna koza,25625.0,6,150000-160000
Opel,Insignia,2009,171429,Limuzina,Dizel,2.0,110,5450.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,14285.75,12,170000-180000
Opel,Insignia,2010,195000,Karavan,Dizel,2.0,160,6450.0,Euro 5 ,4x4 ,Manuelni 6 brzina ,Automatska klima ,Crna,Kombinovana koza,17727.272727272728,11,190000-200000
Opel,Insignia,2016,126000,Karavan,Dizel,2.0,170,9600.0,Euro 6 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Crna,Kombinovana koza,25200.0,5,120000-130000
Opel,Insignia,2010,214000,Limuzina,Dizel,2.0,110,5650.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,19454.545454545456,11,210000-220000
Opel,Insignia,2009,198000,Limuzina,Dizel,2.0,160,6400.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Kombinovana koza,16500.0,12,190000-200000
Opel,Insignia,2011,185000,Karavan,Dizel,2.0,130,6250.0,Euro 5 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Bela,Stof,18500.0,10,180000-190000
Opel,Insignia,2010,169500,Limuzina,Dizel,2.0,160,6600.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Manuelna klima ,Crna,Kombinovana koza,15409.09090909091,11,160000-170000
Opel,Insignia,2012,223000,Limuzina,Dizel,2.0,110,7400.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,24777.777777777777,9,220000-230000
Opel,Insignia,2011,185150,Limuzina,Dizel,2.0,130,6450.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Bela,Stof,18515.0,10,180000-190000
Opel,Insignia,2015,145000,Limuzina,Dizel,2.0,130,9999.0,Euro 5 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Bela,Kombinovana koza,24166.666666666668,6,140000-150000
Opel,Insignia,2010,197000,Karavan,Dizel,2.0,130,5600.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,17909.090909090908,11,190000-200000
Opel,Insignia,2010,260000,Karavan,Dizel,2.0,160,5300.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Kombinovana koza,23636.363636363636,11,260000-270000
Opel,Insignia,2009,183000,Limuzina,Dizel,2.0,130,5750.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Kombinovana koza,15250.0,12,180000-190000
Opel,Insignia,2009,168753,Limuzina,Dizel,2.0,160,5890.0,Euro 4 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Crna,Kombinovana koza,14062.75,12,160000-170000
Opel,Insignia,2015,200000,Karavan,Dizel,2.0,165,8900.0,Euro 5 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Siva,Stof,33333.333333333336,6,200000-210000
Opel,Insignia,2014,158000,Karavan,Dizel,2.0,140,8200.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Plava,Stof,22571.428571428572,7,150000-160000
Opel,Insignia,2009,248000,Limuzina,Dizel,2.0,130,5800.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,20666.666666666668,12,240000-250000
Opel,Insignia,2009,227000,Karavan,Dizel,2.0,160,5500.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Bela,Stof,18916.666666666668,12,220000-230000
Opel,Insignia,2009,207000,Limuzina,Dizel,2.0,130,6000.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,17250.0,12,200000-210000
Opel,Insignia,2009,173000,Karavan,Dizel,2.0,160,5900.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Prirodna koza,14416.666666666666,12,170000-180000
Opel,Insignia,2009,214000,Limuzina,Dizel,2.0,130,6290.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Kombinovana koza,17833.333333333332,12,210000-220000
Opel,Insignia,2011,201500,Karavan,Dizel,2.0,160,6450.0,Euro 4 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Druga,Kombinovana koza,20150.0,10,200000-210000
Opel,Insignia,2010,180400,Karavan,Dizel,2.0,160,5999.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Plava,Kombinovana koza,16400.0,11,180000-190000
Opel,Insignia,2010,200000,Limuzina,Dizel,2.0,160,6000.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Bela,Stof,18181.81818181818,11,200000-210000
Opel,Insignia,2011,218000,Karavan,Dizel,2.0,160,5800.0,Euro 5 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Crna,Prirodna koza,21800.0,10,210000-220000
Opel,Insignia,2011,186000,Limuzina,Dizel,2.0,130,5999.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Druga,Stof,18600.0,10,180000-190000
Opel,Insignia,2010,290000,Limuzina,Dizel,2.0,130,6300.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,26363.636363636364,11,290000-300000
Opel,Insignia,2009,259470,Limuzina,Dizel,2.0,160,6300.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Kombinovana koza,21622.5,12,250000-260000
Opel,Insignia,2009,162005,Karavan,Dizel,2.0,130,5450.0,Euro 5 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Siva,Stof,13500.416666666666,12,160000-170000
Opel,Insignia,2009,194504,Hecbek,Dizel,2.0,130,6100.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,16208.666666666666,12,190000-200000
Opel,Insignia,2010,156000,Karavan,Dizel,2.0,160,5650.0,Euro 4 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Crna,Prirodna koza,14181.818181818182,11,150000-160000
Opel,Insignia,2015,145000,Karavan,Dizel,2.0,130,9200.0,Euro 6 ,Prednji ,Automatski / poluautomatski ,Automatska klima ,Druga,Kombinovana koza,24166.666666666668,6,140000-150000
Opel,Insignia,2014,198700,Karavan,Dizel,2.0,140,8550.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,28385.714285714286,7,190000-200000
Opel,Insignia,2009,188000,Limuzina,Dizel,2.0,160,5900.0,Euro 4 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,15666.666666666666,12,180000-190000
Opel,Insignia,2013,210816,Karavan,Dizel,2.0,130,6799.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Siva,Stof,26352.0,8,210000-220000
Opel,Insignia,2012,215500,Limuzina,Dizel,2.0,130,6800.0,Euro 5 ,Prednji ,Manuelni 6 brzina ,Automatska klima ,Crna,Stof,23944.444444444445,9,210000-220000
